,x,y,z,idx
26292,59.0,83.0,60.328747,0
26293,26.556824,84.0,60.0,0
26294,58.36173,84.0,60.0,0
26295,58.0,84.36173,60.0,0
26296,58.0,84.0,60.36173,0
26297,26.613342,85.0,60.0,0
26298,57.28433,85.0,60.0,0
26299,57.0,85.28433,60.0,0
26300,57.0,85.0,60.28433,0
26301,26.699287,86.0,60.0,0
26302,56.2283,86.0,60.0,0
26303,56.0,86.2283,60.0,0
26304,56.0,86.0,60.2283,0
26305,26.81972,87.0,60.0,0
26306,27.0,87.18028,60.0,0
26307,55.304737,87.0,60.0,0
26308,55.0,87.30473,60.0,0
26309,55.0,87.0,60.304737,0
26310,27.561096,88.0,60.0,0
26311,54.35596,88.0,60.0,0
26312,54.0,88.355965,60.0,0
26313,54.0,88.0,60.35596,0
26314,27.596367,89.0,60.0,0
26315,53.319878,89.0,60.0,0
26316,53.0,89.31988,60.0,0
26317,53.0,89.0,60.319878,0
26318,27.613749,90.0,60.0,0
26319,52.23949,90.0,60.0,0
26320,52.0,90.23949,60.0,0
26321,52.0,90.0,60.23949,0
26322,27.632462,91.0,60.0,0
26323,50.0,91.18556,60.0,0
26324,51.058697,91.0,60.0,0
26325,51.0,91.0587,60.0,0
26326,51.0,91.0,60.058697,0
26327,27.694742,92.0,60.0,0
26328,49.151764,92.0,60.0,0
26329,49.0,92.151764,60.0,0
26330,49.0,92.0,60.151764,0
26331,27.89321,93.0,60.0,0
26332,28.0,93.10679,60.0,0
26333,28.0,93.0,60.106792,0
26334,47.0,93.22809,60.0,0
26335,48.073135,93.0,60.0,0
26336,48.0,93.073135,60.0,0
26337,48.0,93.0,60.073135,0
26338,28.676153,94.0,60.0,0
26339,29.0,94.323845,60.0,0
26340,43.0,94.3222,60.0,0
26341,44.0,94.32923,60.0,0
26342,44.0,94.0,60.32923,0
26343,45.0,94.27913,60.0,0
26344,45.0,94.0,60.279133,0
26345,46.155117,94.0,60.0,0
26346,46.0,94.15511,60.0,0
26347,46.0,94.0,60.155117,0
26348,29.728233,95.0,60.0,0
26349,30.0,95.27177,60.0,0
26350,30.0,95.0,60.271767,0
26351,31.0,95.44551,60.0,0
26352,38.0,95.22377,60.0,0
26353,39.0,95.271194,60.0,0
26354,40.0,95.26909,60.0,0
26355,41.0,95.21278,60.0,0
26356,42.18509,95.0,60.0,0
26357,42.0,95.18509,60.0,0
26358,42.0,95.0,60.18509,0
26359,31.817068,96.0,60.0,0
26360,32.0,96.18293,60.0,0
26361,32.0,96.0,60.18293,0
26362,33.0,96.31569,60.0,0
26363,33.0,96.0,60.31569,0
26364,34.0,96.35953,60.0,0
26365,35.0,96.34006,60.0,0
26366,36.0,96.24115,60.0,0
26367,36.0,96.0,60.24115,0
26368,37.09457,96.0,60.0,0
26369,37.0,96.094574,60.0,0
26370,37.0,96.0,60.09457,0
26371,31.0,13.692665,61.0,0
26372,32.0,13.588289,61.0,0
26373,33.0,13.535272,61.0,0
26374,34.0,13.508165,61.0,0
26375,35.0,13.497169,61.0,0
26376,36.0,13.509004,61.0,0
26377,37.0,13.536408,61.0,0
26378,38.0,13.568671,61.0,0
26379,39.0,13.618666,61.0,0
26380,40.0,13.71919,61.0,0
26381,28.0,14.9066105,61.0,0
26382,29.0,14.609443,61.0,0
26383,30.692665,14.0,61.0,0
26384,30.0,14.500661,61.0,0
26385,31.0,14.0,61.307335,0
26386,32.0,14.0,61.411713,0
26387,38.0,14.0,61.431328,0
26388,39.0,14.0,61.381332,0
26389,40.28081,14.0,61.0,0
26390,40.0,14.0,61.28081,0
26391,41.0,14.501836,61.0,0
26392,42.0,14.606782,61.0,0
26393,43.0,14.808277,61.0,0
26394,27.90661,15.0,61.0,0
26395,27.0,15.674022,61.0,0
26396,28.0,15.0,61.09339,0
26397,29.0,15.0,61.390556,0
26398,42.0,15.0,61.39322,0
26399,43.191723,15.0,61.0,0
26400,43.0,15.0,61.191723,0
26401,44.0,15.561209,61.0,0
26402,45.0,15.584578,61.0,0
26403,46.0,15.679293,61.0,0
26404,47.0,15.88609,61.0,0
26405,26.674023,16.0,61.0,0
26406,26.0,16.616608,61.0,0
26407,27.0,16.0,61.325977,0
26408,46.0,16.0,61.320705,0
26409,47.11391,16.0,61.0,0
26410,47.0,16.0,61.11391,0
26411,48.0,16.634626,61.0,0
26412,49.0,16.729189,61.0,0
26413,25.616608,17.0,61.0,0
26414,26.0,17.0,61.383392,0
26415,49.270813,17.0,61.0,0
26416,49.0,17.0,61.270813,0
26417,50.0,17.510967,61.0,0
26418,51.0,17.581886,61.0,0
26419,52.0,17.761135,61.0,0
26420,20.0,18.701052,61.0,0
26421,21.0,18.636808,61.0,0
26422,22.0,18.652351,61.0,0
26423,23.0,18.674677,61.0,0
26424,24.0,18.61743,61.0,0
26425,25.540056,18.0,61.0,0
26426,25.0,18.618254,61.0,0
26427,26.0,18.0,61.459946,0
26428,52.238865,18.0,61.0,0
26429,52.0,18.0,61.238865,0
26430,53.0,18.553608,61.0,0
26431,54.0,18.709824,61.0,0
26432,16.0,19.782564,61.0,0
26433,17.0,19.640772,61.0,0
26434,18.0,19.615652,61.0,0
26435,19.701052,19.0,61.0,0
26436,19.0,19.534758,61.0,0
26437,20.0,19.0,61.29895,0
26438,24.0,19.0,61.382572,0
26439,25.0,19.0,61.38175,0
26440,54.290176,19.0,61.0,0
26441,54.0,19.0,61.290176,0
26442,55.0,19.55427,61.0,0
26443,56.0,19.751059,61.0,0
26444,14.0,20.686337,61.0,0
26445,15.782564,20.0,61.0,0
26446,15.0,20.528957,61.0,0
26447,16.0,20.0,61.217438,0
26448,17.0,20.0,61.35923,0
26449,56.248943,20.0,61.0,0
26450,56.0,20.0,61.248943,0
26451,57.0,20.595217,61.0,0
26452,58.0,20.86675,61.0,0
26453,12.0,21.725761,61.0,0
26454,13.686337,21.0,61.0,0
26455,13.0,21.51966,61.0,0
26456,14.0,21.0,61.313663,0
26457,58.13325,21.0,61.0,0
26458,58.0,21.0,61.13325,0
26459,59.0,21.699991,61.0,0
26460,11.725761,22.0,61.0,0
26461,11.0,22.606781,61.0,0
26462,12.0,22.0,61.27424,0
26463,59.300007,22.0,61.0,0
26464,59.0,22.0,61.300007,0
26465,60.0,22.642847,61.0,0
26466,10.606782,23.0,61.0,0
26467,10.0,23.567743,61.0,0
26468,60.357155,23.0,61.0,0
26469,61.0,23.609978,61.0,0
26470,9.567742,24.0,61.0,0
26471,9.0,24.560642,61.0,0
26472,61.390022,24.0,61.0,0
26473,62.0,24.609575,61.0,0
26474,63.0,24.898697,61.0,0
26475,8.560643,25.0,61.0,0
26476,8.0,25.629454,61.0,0
26477,63.101303,25.0,61.0,0
26478,63.0,25.0,61.101303,0
26479,64.0,25.906315,61.0,0
26480,7.6294537,26.0,61.0,0
26481,7.0,26.80175,61.0,0
26482,64.09369,26.0,61.0,0
26483,64.0,26.0,61.093685,0
26484,6.8017497,27.0,61.0,0
26485,7.0,27.0,61.19825,0
26486,64.3999,27.0,61.0,0
26487,65.0,27.650976,61.0,0
26488,6.55783,28.0,61.0,0
26489,6.0,28.830744,61.0,0
26490,65.34902,28.0,61.0,0
26491,66.0,28.754524,61.0,0
26492,5.8307433,29.0,61.0,0
26493,6.0,29.0,61.16926,0
26494,66.245476,29.0,61.0,0
26495,67.0,29.786327,61.0,0
26496,5.635643,30.0,61.0,0
26497,67.21368,30.0,61.0,0
26498,67.0,30.0,61.213673,0
26499,68.0,30.819962,61.0,0
26500,5.5438595,31.0,61.0,0
26501,68.18004,31.0,61.0,0
26502,68.0,31.0,61.18004,0
26503,5.5124755,32.0,61.0,0
26504,68.38023,32.0,61.0,0
26505,69.0,32.675003,61.0,0
26506,5.504111,33.0,61.0,0
26507,69.325,33.0,61.0,0
26508,69.0,33.0,61.324997,0
26509,70.0,33.84054,61.0,0
26510,5.5093765,34.0,61.0,0
26511,70.15946,34.0,61.0,0
26512,70.0,34.0,61.15946,0
26513,5.5292587,35.0,61.0,0
26514,70.32972,35.0,61.0,0
26515,71.0,35.87853,61.0,0
26516,5.571595,36.0,61.0,0
26517,71.12147,36.0,61.0,0
26518,71.0,36.0,61.12147,0
26519,5.6746764,37.0,61.0,0
26520,6.0,37.325325,61.0,0
26521,71.297356,37.0,61.0,0
26522,71.0,37.0,61.297356,0
26523,6.5341406,38.0,61.0,0
26524,71.37815,38.0,61.0,0
26525,72.0,38.885807,61.0,0
26526,6.6253467,39.0,61.0,0
26527,72.11419,39.0,61.0,0
26528,72.0,39.0,61.114193,0
26529,6.735167,40.0,61.0,0
26530,7.0,40.26483,61.0,0
26531,72.17615,40.0,61.0,0
26532,72.0,40.0,61.17615,0
26533,7.5479336,41.0,61.0,0
26534,72.21368,41.0,61.0,0
26535,72.0,41.0,61.213673,0
26536,7.580185,42.0,61.0,0
26537,72.26947,42.0,61.0,0
26538,7.6107817,43.0,61.0,0
26539,8.0,43.389217,61.0,0
26540,72.33309,43.0,61.0,0
26541,8.58804,44.0,61.0,0
26542,9.0,44.41196,61.0,0
26543,9.0,44.0,61.41196,0
26544,10.0,44.341934,61.0,0
26545,10.0,44.0,61.341934,0
26546,11.0,44.35908,61.0,0
26547,12.0,44.453037,61.0,0
26548,13.0,44.471447,61.0,0
26549,14.0,44.388546,61.0,0
26550,72.38544,44.0,61.0,0
26551,14.940984,45.0,61.0,0
26552,15.0,45.059017,61.0,0
26553,15.0,45.0,61.059017,0
26554,16.0,45.400158,61.0,0
26555,72.41456,45.0,61.0,0
26556,16.627464,46.0,61.0,0
26557,17.0,46.372536,61.0,0
26558,72.38448,46.0,61.0,0
26559,17.838259,47.0,61.0,0
26560,18.0,47.16174,61.0,0
26561,18.0,47.0,61.16174,0
26562,19.0,47.262688,61.0,0
26563,19.0,47.0,61.262688,0
26564,20.0,47.23845,61.0,0
26565,20.0,47.0,61.23845,0
26566,72.25177,47.0,61.0,0
26567,73.0,47.94354,61.0,0
26568,20.753094,48.0,61.0,0
26569,73.05646,48.0,61.0,0
26570,73.0,48.0,61.05646,0
26571,20.663246,49.0,61.0,0
26572,73.122856,49.0,61.0,0
26573,73.0,49.0,61.122856,0
26574,20.597263,50.0,61.0,0
26575,20.0,50.819717,61.0,0
26576,73.13433,50.0,61.0,0
26577,73.0,50.0,61.13433,0
26578,19.81972,51.0,61.0,0
26579,73.085335,51.0,61.0,0
26580,73.0,51.085335,61.0,0
26581,73.0,51.0,61.085335,0
26582,19.604275,52.0,61.0,0
26583,19.0,52.678463,61.0,0
26584,19.0,52.0,61.88609,0
26585,72.361435,52.0,61.0,0
26586,18.678463,53.0,61.0,0
26587,18.0,53.656975,61.0,0
26588,18.0,53.0,61.901905,0
26589,72.428406,53.0,61.0,0
26590,16.0,54.862446,61.0,0
26591,17.656977,54.0,61.0,0
26592,17.0,54.597137,61.0,0
26593,17.0,54.0,61.81707,0
26594,72.42426,54.0,61.0,0
26595,14.0,55.901905,61.0,0
26596,15.862447,55.0,61.0,0
26597,15.0,55.70176,61.0,0
26598,72.36173,55.0,61.0,0
26599,72.0,55.0,61.36173,0
26600,13.901903,56.0,61.0,0
26601,13.0,56.953575,61.0,0
26602,72.24115,56.0,61.0,0
26603,72.0,56.0,61.24115,0
26604,12.953573,57.0,61.0,0
26605,72.06566,57.0,61.0,0
26606,72.0,57.06566,61.0,0
26607,72.0,57.0,61.06566,0
26608,12.63203,58.0,61.0,0
26609,12.0,58.636517,61.0,0
26610,12.0,58.0,61.74843,0
26611,71.314,58.0,61.0,0
26612,11.636517,59.0,61.0,0
26613,11.0,59.812767,61.0,0
26614,71.169754,59.0,61.0,0
26615,71.0,59.0,61.169754,0
26616,10.812768,60.0,61.0,0
26617,71.08684,60.0,61.0,0
26618,71.0,60.086838,61.0,0
26619,71.0,60.0,61.086838,0
26620,10.84514,61.0,61.0,0
26621,70.11645,61.0,61.0,0
26622,10.887506,62.0,61.0,0
26623,11.0,62.0,61.112495,0
26624,70.12451,62.0,61.0,0
26625,10.932148,63.0,61.0,0
26626,11.0,63.067852,61.0,0
26627,11.0,63.0,61.067852,0
26628,70.15357,63.0,61.0,0
26629,70.0,63.0,61.153572,0
26630,11.563255,64.0,61.0,0
26631,70.13942,64.0,61.0,0
26632,70.0,64.0,61.139423,0
26633,11.598421,65.0,61.0,0
26634,70.07958,65.0,61.0,0
26635,70.0,65.07958,61.0,0
26636,70.0,65.0,61.079582,0
26637,11.650976,66.0,61.0,0
26638,69.259544,66.0,61.0,0
26639,11.76596,67.0,61.0,0
26640,12.0,67.23404,61.0,0
26641,69.21122,67.0,61.0,0
26642,12.641215,68.0,61.0,0
26643,69.15563,68.0,61.0,0
26644,69.0,68.15563,61.0,0
26645,69.0,68.0,61.15563,0
26646,12.915267,69.0,61.0,0
26647,13.0,69.08473,61.0,0
26648,13.0,69.0,61.084732,0
26649,68.32401,69.0,61.0,0
26650,13.66041,70.0,61.0,0
26651,68.196396,70.0,61.0,0
26652,68.0,70.196396,61.0,0
26653,68.0,70.0,61.196396,0
26654,13.6549635,71.0,61.0,0
26655,67.34349,71.0,61.0,0
26656,13.785883,72.0,61.0,0
26657,14.0,72.21412,61.0,0
26658,67.16225,72.0,61.0,0
26659,67.0,72.16225,61.0,0
26660,67.0,72.0,61.162247,0
26661,14.660254,73.0,61.0,0
26662,15.0,73.339745,61.0,0
26663,66.30351,73.0,61.0,0
26664,66.0,73.30351,61.0,0
26665,15.666747,74.0,61.0,0
26666,16.0,74.33325,61.0,0
26667,65.389084,74.0,61.0,0
26668,16.81372,75.0,61.0,0
26669,17.0,75.18628,61.0,0
26670,18.0,75.3217,61.0,0
26671,19.0,75.347496,61.0,0
26672,20.0,75.29234,61.0,0
26673,21.0,75.16851,61.0,0
26674,22.0,75.15486,61.0,0
26675,65.17956,75.0,61.0,0
26676,65.0,75.17956,61.0,0
26677,65.0,75.0,61.179554,0
26678,22.860844,76.0,61.0,0
26679,22.0,76.0,61.966167,0
26680,23.0,76.13915,61.0,0
26681,24.0,76.21122,61.0,0
26682,64.30194,76.0,61.0,0
26683,64.0,76.30194,61.0,0
26684,64.0,76.0,61.30194,0
26685,24.577414,77.0,61.0,0
26686,63.368546,77.0,61.0,0
26687,63.0,77.368546,61.0,0
26688,24.616745,78.0,61.0,0
26689,62.41221,78.0,61.0,0
26690,24.751871,79.0,61.0,0
26691,25.0,79.24813,61.0,0
26692,62.123688,79.0,61.0,0
26693,62.0,79.12369,61.0,0
26694,62.0,79.0,61.123688,0
26695,25.578495,80.0,61.0,0
26696,61.175907,80.0,61.0,0
26697,61.0,80.1759,61.0,0
26698,61.0,80.0,61.175907,0
26699,25.832485,81.0,61.0,0
26700,26.0,81.16752,61.0,0
26701,60.22851,81.0,61.0,0
26702,60.0,81.228516,61.0,0
26703,60.0,81.0,61.22851,0
26704,26.655119,82.0,61.0,0
26705,59.295574,82.0,61.0,0
26706,59.0,82.29557,61.0,0
26707,59.0,82.0,61.295574,0
26708,26.616608,83.0,61.0,0
26709,58.36653,83.0,61.0,0
26710,58.0,83.36653,61.0,0
26711,58.0,83.0,61.36653,0
26712,26.640623,84.0,61.0,0
26713,57.343178,84.0,61.0,0
26714,57.0,84.34318,61.0,0
26715,26.703892,85.0,61.0,0
26716,56.33181,85.0,61.0,0
26717,56.0,85.33181,61.0,0
26718,26.799673,86.0,61.0,0
26719,55.370403,86.0,61.0,0
26720,55.0,86.37041,61.0,0
26721,26.926556,87.0,61.0,0
26722,27.0,87.07345,61.0,0
26723,54.414066,87.0,61.0,0
26724,54.0,87.41407,61.0,0
26725,27.577654,88.0,61.0,0
26726,53.39964,88.0,61.0,0
26727,53.0,88.39964,61.0,0
26728,27.616335,89.0,61.0,0
26729,52.364502,89.0,61.0,0
26730,52.0,89.3645,61.0,0
26731,52.0,89.0,61.364502,0
26732,27.663404,90.0,61.0,0
26733,51.28118,90.0,61.0,0
26734,51.0,90.28118,61.0,0
26735,51.0,90.0,61.28118,0
26736,27.71604,91.0,61.0,0
26737,49.0,91.33117,61.0,0
26738,50.096336,91.0,61.0,0
26739,50.0,91.09634,61.0,0
26740,50.0,91.0,61.096336,0
26741,27.822874,92.0,61.0,0
26742,28.0,92.177124,61.0,0
26743,28.0,92.0,61.177128,0
26744,48.309055,92.0,61.0,0
26745,48.0,92.30906,61.0,0
26746,48.0,92.0,61.309055,0
26747,28.578014,93.0,61.0,0
26748,44.0,93.388145,61.0,0
26749,45.0,93.37606,61.0,0
26750,46.0,93.3172,61.0,0
26751,46.0,93.0,61.317204,0
26752,47.14393,93.0,61.0,0
26753,47.0,93.14393,61.0,0
26754,47.0,93.0,61.14393,0
26755,28.856337,94.0,61.0,0
26756,29.0,94.14366,61.0,0
26757,29.0,94.0,61.143665,0
26758,30.0,94.45131,61.0,0
26759,42.0,94.378845,61.0,0
26760,43.252174,94.0,61.0,0
26761,43.0,94.252174,61.0,0
26762,30.650976,95.0,61.0,0
26763,31.0,95.34902,61.0,0
26764,31.0,95.0,61.349026,0
26765,32.0,95.44957,61.0,0
26766,33.0,95.48237,61.0,0
26767,36.0,95.34872,61.0,0
26768,37.0,95.327934,61.0,0
26769,38.0,95.33165,61.0,0
26770,39.0,95.33133,61.0,0
26771,40.0,95.308716,61.0,0
26772,41.227226,95.0,61.0,0
26773,41.0,95.22723,61.0,0
26774,41.0,95.0,61.227226,0
26775,33.8566,96.0,61.0,0
26776,34.0,96.1434,61.0,0
26777,34.0,96.0,61.1434,0
26778,35.111076,96.0,61.0,0
26779,35.0,96.11108,61.0,0
26780,35.0,96.0,61.111076,0
26781,33.0,13.830495,62.0,0
26782,34.0,13.761135,62.0,0
26783,35.0,13.738292,62.0,0
26784,36.0,13.762388,62.0,0
26785,37.0,13.818512,62.0,0
26786,30.0,14.722554,62.0,0
26787,31.0,14.581034,62.0,0
26788,32.830494,14.0,62.0,0
26789,32.0,14.515421,62.0,0
26790,33.0,14.0,62.169506,0
26791,34.0,14.0,62.238865,0
26792,35.0,14.0,62.261707,0
26793,36.0,14.0,62.237614,0
26794,37.181488,14.0,62.0,0
26795,37.0,14.0,62.181488,0
26796,38.0,14.521025,62.0,0
26797,39.0,14.559514,62.0,0
26798,40.0,14.610245,62.0,0
26799,41.0,14.738487,62.0,0
26800,28.0,15.717889,62.0,0
26801,29.722555,15.0,62.0,0
26802,29.0,15.559739,62.0,0
26803,30.0,15.0,62.277447,0
26804,31.0,15.0,62.418964,0
26805,39.0,15.0,62.440487,0
26806,40.0,15.0,62.389755,0
26807,41.261513,15.0,62.0,0
26808,41.0,15.0,62.261513,0
26809,42.0,15.570071,62.0,0
26810,43.0,15.6735325,62.0,0
26811,44.0,15.725951,62.0,0
26812,45.0,15.84309,62.0,0
26813,27.71789,16.0,62.0,0
26814,27.0,16.573246,62.0,0
26815,28.0,16.0,62.282112,0
26816,43.0,16.0,62.32647,0
26817,44.0,16.0,62.274048,0
26818,45.15691,16.0,62.0,0
26819,45.0,16.0,62.15691,0
26820,46.0,16.552727,62.0,0
26821,47.0,16.647337,62.0,0
26822,48.0,16.781904,62.0,0
26823,26.573246,17.0,62.0,0
26824,47.0,17.0,62.35266,0
26825,48.218098,17.0,62.0,0
26826,48.0,17.0,62.218098,0
26827,49.0,17.518015,62.0,0
26828,50.0,17.58507,62.0,0
26829,51.0,17.755138,62.0,0
26830,21.0,18.911068,62.0,0
26831,22.0,18.820444,62.0,0
26832,23.0,18.72199,62.0,0
26833,26.477934,18.0,62.0,0
26834,26.0,18.54761,62.0,0
26835,51.24486,18.0,62.0,0
26836,51.0,18.0,62.24486,0
26837,52.0,18.558279,62.0,0
26838,53.0,18.70407,62.0,0
26839,18.0,19.821657,62.0,0
26840,19.0,19.614563,62.0,0
26841,20.911068,19.0,62.0,0
26842,20.0,19.534655,62.0,0
26843,21.0,19.0,62.088932,0
26844,22.0,19.0,62.179554,0
26845,23.27801,19.0,62.0,0
26846,23.0,19.0,62.278008,0
26847,24.0,19.643293,62.0,0
26848,25.54761,19.0,62.0,0
26849,25.0,19.627605,62.0,0
26850,26.0,19.0,62.45239,0
26851,53.29593,19.0,62.0,0
26852,53.0,19.0,62.29593,0
26853,54.0,19.542057,62.0,0
26854,55.0,19.702291,62.0,0
26855,15.0,20.706755,62.0,0
26856,16.0,20.576574,62.0,0
26857,17.821657,20.0,62.0,0
26858,17.0,20.562914,62.0,0
26859,18.0,20.0,62.17834,0
26860,24.0,20.0,62.35671,0
26861,25.0,20.0,62.372395,0
26862,55.29771,20.0,62.0,0
26863,55.0,20.0,62.29771,0
26864,56.0,20.57538,62.0,0
26865,57.0,20.7951,62.0,0
26866,13.0,21.664675,62.0,0
26867,14.706755,21.0,62.0,0
26868,14.0,21.532606,62.0,0
26869,15.0,21.0,62.293243,0
26870,57.204903,21.0,62.0,0
26871,57.0,21.0,62.204903,0
26872,58.0,21.631454,62.0,0
26873,11.0,22.818512,62.0,0
26874,12.664674,22.0,62.0,0
26875,12.0,22.538486,62.0,0
26876,13.0,22.0,62.335327,0
26877,58.368546,22.0,62.0,0
26878,58.0,22.0,62.368546,0
26879,59.0,22.570189,62.0,0
26880,60.0,22.835236,62.0,0
26881,10.818512,23.0,62.0,0
26882,10.0,23.718445,62.0,0
26883,11.0,23.0,62.181488,0
26884,60.164764,23.0,62.0,0
26885,60.0,23.0,62.164764,0
26886,61.0,23.75126,62.0,0
26887,9.718446,24.0,62.0,0
26888,9.0,24.694221,62.0,0
26889,10.0,24.0,62.281555,0
26890,61.248737,24.0,62.0,0
26891,61.0,24.0,62.248737,0
26892,62.0,24.733034,62.0,0
26893,8.694222,25.0,62.0,0
26894,8.0,25.771915,62.0,0
26895,9.0,25.0,62.30578,0
26896,62.266964,25.0,62.0,0
26897,62.0,25.0,62.266964,0
26898,63.0,25.72671,62.0,0
26899,7.7719154,26.0,62.0,0
26900,8.0,26.0,62.228085,0
26901,63.27329,26.0,62.0,0
26902,63.0,26.0,62.27329,0
26903,64.0,26.737507,62.0,0
26904,7.5412126,27.0,62.0,0
26905,7.0,27.644934,62.0,0
26906,64.26249,27.0,62.0,0
26907,64.0,27.0,62.262493,0
26908,65.0,27.80687,62.0,0
26909,6.644934,28.0,62.0,0
26910,65.19313,28.0,62.0,0
26911,65.0,28.0,62.19313,0
26912,66.0,28.927174,62.0,0
26913,6.5229855,29.0,62.0,0
26914,6.0,29.728806,62.0,0
26915,66.07282,29.0,62.0,0
26916,66.0,29.0,62.072826,0
26917,5.728806,30.0,62.0,0
26918,6.0,30.0,62.271194,0
26919,66.25638,30.0,62.0,0
26920,67.0,30.785217,62.0,0
26921,5.5958557,31.0,62.0,0
26922,67.21478,31.0,62.0,0
26923,67.0,31.0,62.214783,0
26924,68.0,31.818512,62.0,0
26925,5.541318,32.0,62.0,0
26926,68.18149,32.0,62.0,0
26927,68.0,32.0,62.181488,0
26928,5.520927,33.0,62.0,0
26929,68.36494,33.0,62.0,0
26930,69.0,33.705856,62.0,0
26931,5.5191755,34.0,62.0,0
26932,69.29414,34.0,62.0,0
26933,69.0,34.0,62.294144,0
26934,70.0,34.911366,62.0,0
26935,5.5381737,35.0,62.0,0
26936,70.08863,35.0,62.0,0
26937,70.0,35.0,62.088634,0
26938,5.586675,36.0,62.0,0
26939,70.291084,36.0,62.0,0
26940,70.0,36.0,62.29108,0
26941,5.708737,37.0,62.0,0
26942,6.0,37.291264,62.0,0
26943,70.39964,37.0,62.0,0
26944,71.0,37.8064,62.0,0
26945,6.5495586,38.0,62.0,0
26946,71.193596,38.0,62.0,0
26947,71.0,38.0,62.1936,0
26948,6.652198,39.0,62.0,0
26949,71.2993,39.0,62.0,0
26950,71.0,39.0,62.2993,0
26951,6.7028236,40.0,62.0,0
26952,7.0,40.297176,62.0,0
26953,7.0,40.0,62.297176,0
26954,71.3217,40.0,62.0,0
26955,7.570539,41.0,62.0,0
26956,71.28653,41.0,62.0,0
26957,72.0,41.913162,62.0,0
26958,7.6004896,42.0,62.0,0
26959,72.08684,42.0,62.0,0
26960,72.0,42.0,62.086838,0
26961,7.6435905,43.0,62.0,0
26962,8.0,43.35641,62.0,0
26963,8.0,43.0,62.35641,0
26964,9.0,43.3217,62.0,0
26965,9.0,43.0,62.3217,0
26966,10.0,43.32761,62.0,0
26967,10.0,43.0,62.32761,0
26968,72.15357,43.0,62.0,0
26969,72.0,43.0,62.153572,0
26970,10.836242,44.0,62.0,0
26971,11.0,44.163757,62.0,0
26972,11.0,44.0,62.163757,0
26973,12.0,44.36595,62.0,0
26974,13.0,44.39441,62.0,0
26975,14.0,44.341934,62.0,0
26976,15.0,44.181007,62.0,0
26977,72.22007,44.0,62.0,0
26978,72.0,44.0,62.22007,0
26979,15.712005,45.0,62.0,0
26980,16.0,45.287994,62.0,0
26981,16.0,45.0,62.287994,0
26982,72.27838,45.0,62.0,0
26983,72.0,45.0,62.278385,0
26984,16.818272,46.0,62.0,0
26985,17.0,46.18173,62.0,0
26986,17.0,46.0,62.18173,0
26987,18.0,46.36624,62.0,0
26988,18.0,46.0,62.36624,0
26989,19.0,46.377037,62.0,0
26990,19.0,46.0,62.377037,0
26991,20.0,46.31094,62.0,0
26992,20.0,46.0,62.31094,0
26993,72.281,46.0,62.0,0
26994,72.0,46.0,62.281,0
26995,20.777964,47.0,62.0,0
26996,72.20604,47.0,62.0,0
26997,72.0,47.0,62.206036,0
26998,20.69301,48.0,62.0,0
26999,72.25258,48.0,62.0,0
27000,20.625347,49.0,62.0,0
27001,72.33833,49.0,62.0,0
27002,20.572773,50.0,62.0,0
27003,20.0,50.741245,62.0,0
27004,72.351456,50.0,62.0,0
27005,19.741245,51.0,62.0,0
27006,19.0,51.88609,62.0,0
27007,72.28708,51.0,62.0,0
27008,72.0,51.0,62.287083,0
27009,18.886091,52.0,62.0,0
27010,18.0,52.901905,62.0,0
27011,72.24466,52.0,62.0,0
27012,72.0,52.0,62.244656,0
27013,17.901903,53.0,62.0,0
27014,17.0,53.81707,62.0,0
27015,72.24301,53.0,62.0,0
27016,72.0,53.0,62.24301,0
27017,16.817068,54.0,62.0,0
27018,16.0,54.706215,62.0,0
27019,72.19964,54.0,62.0,0
27020,72.0,54.199635,62.0,0
27021,72.0,54.0,62.199635,0
27022,14.0,55.950962,62.0,0
27023,15.706216,55.0,62.0,0
27024,15.0,55.646133,62.0,0
27025,71.47504,55.0,62.0,0
27026,13.950964,56.0,62.0,0
27027,13.0,56.81827,62.0,0
27028,71.422585,56.0,62.0,0
27029,12.818271,57.0,62.0,0
27030,12.0,57.74843,62.0,0
27031,71.32874,57.0,62.0,0
27032,71.0,57.0,62.328747,0
27033,11.748429,58.0,62.0,0
27034,71.170746,58.0,62.0,0
27035,71.0,58.170742,62.0,0
27036,71.0,58.0,62.170742,0
27037,11.585933,59.0,62.0,0
27038,11.0,59.763016,62.0,0
27039,70.33469,59.0,62.0,0
27040,10.763016,60.0,62.0,0
27041,11.0,60.0,62.236984,0
27042,70.19709,60.0,62.0,0
27043,70.0,60.0,62.197094,0
27044,10.900443,61.0,62.0,0
27045,11.0,61.099556,62.0,0
27046,11.0,61.0,62.099556,0
27047,70.13915,61.0,62.0,0
27048,70.0,61.0,62.139156,0
27049,11.56337,62.0,62.0,0
27050,70.10593,62.0,62.0,0
27051,70.0,62.10593,62.0,0
27052,70.0,62.0,62.10593,0
27053,11.584086,63.0,62.0,0
27054,69.25638,63.0,62.0,0
27055,11.606782,64.0,62.0,0
27056,69.283775,64.0,62.0,0
27057,11.651892,65.0,62.0,0
27058,69.24894,65.0,62.0,0
27059,69.0,65.0,62.248943,0
27060,11.721055,66.0,62.0,0
27061,69.16876,66.0,62.0,0
27062,69.0,66.0,62.16876,0
27063,11.890348,67.0,62.0,0
27064,12.0,67.10965,62.0,0
27065,12.0,67.0,62.109653,0
27066,69.072205,67.0,62.0,0
27067,69.0,67.072205,62.0,0
